time,open,high,low,close,Plot,Plot,Plot,Plot,Plot,Volume,Volume MA
1610002800,27.29907,27.33098,27.24684,27.33098,27.247750656488908,27.223174363214355,27.168470037133226,27.171648292343324,27.233402651002514,513,518
1610004600,27.33098,27.33098,27.13206,27.19146,27.24663599002378,27.221930662696145,27.17056003375748,27.174478536294277,27.21942176733501,758,510.9
1610006400,27.19146,27.19494,27.04352,27.14924,27.244707356557964,27.21908004847277,27.168621848870433,27.17087303110938,27.196027844890008,1032,544
1610008200,27.14924,27.19811,27.1199,27.13706,27.242575725735033,27.21586357598364,27.165752589882214,27.166042598093753,27.176371896593338,658,560.3
1610010000,27.13706,27.2408,27.10308,27.18296,27.241395216314537,27.214573239670557,27.16731689989292,27.168459369794647,27.178567931062226,741,575.05
1610011800,27.18296,27.19635,27.03875,27.10759,27.238745608070683,27.210377818507006,27.161887181720836,27.159763745538267,27.15490862070815,698,594.05
1610013600,27.10759,27.16697,26.98748,27.0295,27.234602130683147,27.203284570722417,27.14985198338258,27.141154639032802,27.113105747138764,829,610.5
1610015400,27.0295,27.05785,26.94556,26.96162,27.229196543936947,27.193807528733302,27.132739984893252,27.11550683345669,27.06261049809251,1007,639.7
1610017200,26.96162,27.16562,26.93212,27.16562,27.22793760247285,27.192702135449643,27.135729077175682,27.12266585724859,27.096946998728342,803,616.45
1610019000,27.16562,27.18592,27.09235,27.14724,27.226339630146654,27.19091930660848,27.136775524705165,27.126176449070222,27.11371133248556,514,608.35
1610020800,27.14724,27.18624,27.08616,27.12453,27.224323597866523,27.18831580438854,27.135662295186513,27.12594124206019,27.117317554990375,626,604.75
1610022600,27.12453,27.18907,27.10048,27.13802,27.222614615730553,27.186343419902716,27.13587663198774,27.127666778908733,27.124218369993585,459,597.35
1610024400,27.13802,27.20298,27.07601,27.16696,27.22151254413193,27.185583285788884,27.138702392716127,27.133280096207486,27.138465579995724,1184,637.55
1610026200,27.16696,27.1834,26.97012,27.02102,27.217542394743177,27.179129823601084,27.128003993378297,27.117242939606417,27.099317053330484,1514,703.55
1610028000,27.02102,27.22758,27.00578,27.13954,27.215997792867075,27.17757728149908,27.129052721252997,27.120428233948356,27.112724702220323,1188,753.9
1610029800,27.13954,27.20758,26.95289,27.00648,27.21184892568159,27.17086758418539,27.117909746593632,27.104149914812876,27.077309801480215,1975,843.5
1610031600,27.00648,27.1243,26.98268,27.02538,27.208156471707696,27.16516218872714,27.109497951448756,27.09289706983961,27.059999867653477,1647,914.45
1610033400,27.02538,27.18498,26.99456,27.14293,27.206864858406554,27.16429033818882,27.112537228589776,27.100044631291095,27.087643245102317,800,924.85
1610035200,27.14293,27.2896,27.14092,27.19302,27.206590702794543,27.16541699159318,27.119853844172525,27.113326826820938,27.12276883006821,734,931.65
1610037000,27.19302,27.19689,27.08825,27.1092,27.204662174026335,27.163212403687563,27.118885312884114,27.112737280132233,27.118245886712142,524,910.2
