time,open,high,low,close,Plot,Volume,Volume MA
1579568400,1.29982,1.30016,1.29954,1.30012,1.3001566929564865,528,784.8
1579572000,1.30012,1.30064,1.29989,1.30054,1.3002114511055598,328,781.8
1579575600,1.30054,1.30144,1.30042,1.30134,1.300372672376194,557,741.65
1579579200,1.30134,1.30143,1.30088,1.30143,1.3005237191795946,264,669.7
1579582800,1.30143,1.30216,1.30126,1.30126,1.3006289021539383,380,613.15
1579586400,1.30126,1.3016,1.30055,1.30056,1.30061905898909,520,585.2
1579590000,1.30056,1.30098,1.30016,1.3007,1.3006306219906487,1079,570.1
1579593600,1.3007,1.30218,1.29954,1.30127,1.3007219617062702,2120,625.25
1579597200,1.30127,1.30451,1.3008,1.30402,1.3011931100339458,2878,708.7
1579600800,1.30402,1.30509,1.30354,1.30377,1.3015612371719534,1934,764.7
1579604400,1.30377,1.30632,1.30377,1.30586,1.3021753461473884,1814,788.4
1579608000,1.30586,1.30644,1.30462,1.30492,1.3025674395549045,1329,816.75
1579611600,1.30492,1.30834,1.30488,1.30736,1.3032520910470613,2874,941
1579615200,1.30736,1.30736,1.30522,1.30612,1.3036617923260525,1406,1004.65
1579618800,1.30612,1.30634,1.30472,1.30578,1.3039643934223306,2554,1117.75
1579622400,1.30578,1.30635,1.30396,1.3046,1.3040551943619978,1830,1172.4
1579626000,1.3046,1.30492,1.3042,1.30461,1.304134452310284,981,1198.35
1579629600,1.30461,1.30608,1.30456,1.30552,1.3043323876945292,1177,1255.85
1579633200,1.30552,1.3056,1.30486,1.305,1.3044277608810249,632,1277.5
1579636800,1.305,1.30508,1.30428,1.30436,1.3044180807551642,723,1295.4
1579640400,1.30436,1.30498,1.30388,1.30482,1.3044754977901405,403,1289.15
1579644000,1.30482,1.30491,1.30451,1.30469,1.3045061409629777,55,1275.5
1579647600,1.30469,1.30476,1.30454,1.30457,1.3045152636825523,113,1253.3
1579651200,1.30457,1.30542,1.30457,1.30502,1.3045873688707592,365,1258.35
