time,open,high,low,close,Plot,Plot,Plot,Plot,Plot,Volume,Volume MA
1609968600,1.36064,1.36154,1.36064,1.36082,1.3614773007017453,1.361064950237818,1.3606621892832595,1.3605447971405396,1.3607821620974667,350,1985.15
1609970400,1.36082,1.36172,1.36075,1.36172,1.3614821066284435,1.361090638463786,1.3607583538938723,1.3607126832633196,1.3610947747316444,23,1906.5
1609972200,1.36172,1.36179,1.36037,1.36107,1.3614739461011476,1.361089829112265,1.3607866853580657,1.360763728511417,1.361086516487763,532,1808.5
1609974000,1.36107,1.362,1.36055,1.36194,1.361483174891224,1.3611231691470782,1.360891532143696,1.3609317672955001,1.361371010991842,250,1725.05
1609975800,1.36194,1.36273,1.36194,1.36238,1.361500933804269,1.3611724566315064,1.36102684740336,1.3611386576818572,1.361707340661228,329,1622.35
1609977600,1.36238,1.36334,1.36206,1.36263,1.3615232915507192,1.3612296151949768,1.361172588548509,1.361351706584449,1.3620148937741519,838,1469.75
1609979400,1.36263,1.36268,1.36158,1.3623,1.3615386719160514,1.3612715910696835,1.3612750804986447,1.3614871770723849,1.3621099291827679,599,1324.9
1609981200,1.3623,1.36254,1.36178,1.36192,1.3615462229672186,1.3612970188708724,1.3613337095442224,1.361549008919187,1.3620466194551786,642,1231
1609983000,1.36192,1.36292,1.36172,1.36203,1.361555802710442,1.3613257632288773,1.3613970086765659,1.3616177219307317,1.3620410796367857,670,1103
1609984800,1.36203,1.3621,1.35726,1.35794,1.36148420265677,1.361192988200294,1.3610827351605144,1.3610923330834843,1.3606740530911905,1293,999.55
1609986600,1.35794,1.35906,1.35776,1.3589,1.3614330303269329,1.3611030670944002,1.3608843046913768,1.3607791426429865,1.3600827020607937,573,946.65
1609988400,1.3589,1.35944,1.35867,1.3592,1.3613888119046174,1.361028437012267,1.3607311860830698,1.3605535508368456,1.3597884680405292,449,896
1609990200,1.3592,1.36019,1.35914,1.36014,1.361364082956011,1.3609935963451192,1.3606774418936998,1.3604944721458676,1.3599056453603529,443,872.5
1609992000,1.36014,1.36094,1.36,1.36068,1.3613505367588623,1.3609812984492322,1.360677674448818,1.3605209761250294,1.3601637635735686,456,843.95
1609993800,1.36068,1.36082,1.3597,1.35981,1.361320031080469,1.3609353651767133,1.360598794953471,1.360419408107168,1.3600458423823791,334,815.25
1609995600,1.35981,1.35992,1.35884,1.35914,1.3612768621481823,1.3608649586991952,1.3604661772304283,1.3602366355204298,1.359743894921586,473,757.55
1609997400,1.35914,1.35922,1.35838,1.35849,1.3612216767591094,1.3607718230639327,1.3602865247549347,1.3599871161603685,1.359325929947724,529,666.45
1609999200,1.35849,1.35935,1.35774,1.35935,1.3611846138529884,1.3607160652967196,1.3602013861408497,1.35989609956603,1.3593339532984827,934,605.3
1610001000,1.35935,1.35936,1.35876,1.35901,1.3611415521925332,1.3606491607752795,1.3600930783098635,1.35976951391374,1.3592259688656552,564,536.65
1610002800,1.35901,1.36002,1.35786,1.35817,1.3610827095748592,1.360551938784092,1.3599182530089668,1.359541011926063,1.35887397924377,1288,578.45
1610004600,1.35817,1.3584,1.3565,1.3581,1.3610236460189213,1.360455784321971,1.3597529572808789,1.3593351530794826,1.3586159861625133,1335,627.7
1610006400,1.3581,1.36045,1.357,1.36018,1.3610069401571605,1.3604449692505212,1.3597917793462535,1.3594558454966994,1.3591373241083422,2554,754.25
