time,open,high,low,close,Basis,Upper,Lower
1647822060,1922.03,1922.33,1921.84,1922.26,1921.6999999999996,1922.5687462244016,1920.8312537755976
1647822120,1922.26,1922.47,1922.11,1922.31,1921.9579999999999,1922.603154241548,1921.3128457584517
1647822180,1922.31,1922.55,1922.24,1922.32,1922.1299999999999,1922.5820176951836,1921.6779823048162
1647822240,1922.32,1922.45,1922.2,1922.36,1922.2559999999999,1922.4908105555808,1922.021189444419
1647822300,1922.36,1922.94,1922.24,1922.92,1922.4339999999997,1922.9241591562413,1921.9438408437582
1647822360,1922.92,1923.05,1922.87,1923,1922.5819999999997,1923.2022451123426,1921.9617548876568
1647822420,1923,1923.32,1923,1923.2,1922.7599999999998,1923.4701549096087,1922.0498450903908
1647822480,1923.2,1923.33,1923.2,1923.23,1922.9419999999998,1923.5694264871922,1922.3145735128073
1647822540,1923.23,1923.29,1923.06,1923.15,1923.0999999999997,1923.339666426371,1922.8603335736284
1647822600,1923.15,1923.15,1922.79,1923.11,1923.1379999999997,1923.2986984671163,1922.977301532883
1647822660,1923.11,1923.65,1923.11,1923.22,1923.1819999999996,1923.2726862787538,1923.0913137212453
1647822720,1923.22,1923.62,1923.18,1923.39,1923.2199999999998,1923.411833253351,1923.0281667466486
1647822780,1923.39,1923.69,1923.32,1923.58,1923.2899999999997,1923.6375629408053,1922.9424370591942
1647822840,1923.58,1923.6,1923.32,1923.34,1923.3279999999995,1923.646345721952,1923.009654278047
1647822900,1923.34,1923.42,1923.04,1923.04,1923.3139999999996,1923.673020890567,1922.9549791094323
1647822960,1923.04,1923.2,1922.51,1923.18,1923.3059999999998,1923.6746949926298,1922.9373050073698
1647823020,1923.18,1923.68,1923.18,1923.47,1923.3219999999997,1923.710309153757,1922.9336908462424
1647823080,1923.47,1924.14,1923.46,1923.84,1923.3739999999998,1923.9229772275069,1922.8250227724927
1647823140,1923.84,1923.92,1923.07,1923.49,1923.4039999999998,1923.9586314066744,1922.8493685933252
1647823200,1923.49,1923.59,1923.43,1923.49,1923.494,1923.912492523789,1923.0755074762108
1647823260,1923.49,1923.57,1923.12,1923.47,1923.5519999999997,1923.840555018759,1923.2634449812404
1647823320,1923.47,1923.54,1922.99,1923,1923.4579999999999,1923.9930738239157,1922.922926176084
1647823380,1923,1923,1922.6,1922.61,1923.212,1923.9210726303572,1922.5029273696427
1647823440,1922.61,1923.13,1922.5,1923.09,1923.132,1923.7856543395653,1922.4783456604348
1647823500,1923.09,1923.28,1922.8,1923.14,1923.062,1923.6144346091419,1922.509565390858
1647823560,1923.14,1923.38,1922.93,1923.19,1923.0059999999999,1923.421422672935,1922.5905773270647
1647823620,1923.19,1923.56,1923.02,1923.55,1923.116,1923.716746198532,1922.515253801468
1647823680,1923.55,1923.63,1922.52,1922.53,1923.1,1923.755560825562,1922.4444391744378
1647823740,1922.53,1922.65,1922.34,1922.4,1922.962,1923.8254257335927,1922.0985742664072
1647823800,1922.4,1922.74,1922.39,1922.56,1922.846,1923.7379730911316,1921.9540269088684
1647823860,1922.56,1922.57,1922.32,1922.38,1922.6839999999997,1923.5613232021115,1921.806676797888
1647823920,1922.38,1922.47,1922.12,1922.12,1922.398,1922.709486753259,1922.0865132467409
1647823980,1922.12,1922.12,1921.43,1921.83,1922.2579999999998,1922.7706246176524,1921.7453753823472
1647824040,1921.83,1922.15,1921.82,1922.14,1922.2059999999997,1922.702966802765,1921.7090331972342
1647824100,1922.14,1922.43,1922.08,1922.42,1922.1779999999999,1922.6025279704356,1921.7534720295641
1647824160,1922.42,1922.42,1921.95,1922.24,1922.15,1922.5340833171686,1921.7659166828316
1647824220,1922.24,1922.43,1922.05,1922.43,1922.212,1922.6526177453363,1921.7713822546636
1647824280,1922.43,1922.43,1921.99,1922.13,1922.2719999999997,1922.5335033515923,1922.010496648407
1647824340,1922.13,1922.41,1922.03,1922.2,1922.2839999999997,1922.524865115865,1922.0431348841344
1647824400,1922.2,1922.82,1921.44,1922.3,1922.2599999999998,1922.4627806701426,1922.057219329857
1647824460,1922.3,1923.74,1922.21,1923.01,1922.414,1923.0432344519368,1921.7847655480632
1647824520,1923.01,1924.06,1923.01,1924,1922.7279999999998,1924.147036292607,1921.3089637073926
1647824580,1924,1924,1923.33,1923.33,1922.968,1924.3048260895937,1921.6311739104065
1647824640,1923.33,1923.64,1923,1923,1923.128,1924.2296641935118,1922.026335806488
1647824700,1923,1923,1921.99,1922.55,1923.1779999999999,1924.1384498936427,1922.217550106357
1647824760,1922.55,1922.93,1922.46,1922.86,1923.148,1924.136526172595,1922.1594738274048
1647824820,1922.86,1923.69,1922.86,1923.69,1923.0859999999998,1923.87091782962,1922.3010821703795
1647824880,1923.69,1923.75,1922.7,1922.71,1922.962,1923.7494414238167,1922.1745585761832
1647824940,1922.71,1922.88,1922.63,1922.74,1922.9099999999999,1923.7146862720274,1922.1053137279723
1647825000,1922.74,1922.75,1921.72,1921.77,1922.7540000000001,1923.9730881819296,1921.5349118180707
1647825060,1921.77,1922.04,1921.61,1921.97,1922.5759999999998,1923.9332678430558,1921.2187321569438
1647825120,1921.97,1922.04,1921.68,1922.01,1922.2399999999998,1923.0487521238992,1921.4312478761003
1647825180,1922.01,1922.52,1921.9,1922.49,1922.196,1922.9168439449031,1921.4751560550967
1647825240,1922.49,1922.59,1922.2,1922.2,1922.0879999999997,1922.5740288032082,1921.6019711967913
1647825300,1922.2,1922.34,1921.74,1922.34,1922.2019999999998,1922.5946117654876,1921.809388234512
1647825360,1922.34,1923.03,1922.34,1922.76,1922.36,1922.8702156373781,1921.8497843626217
1647825420,1922.76,1922.93,1922.58,1922.93,1922.5439999999999,1923.0795520472843,1922.0084479527154
1647825480,1922.93,1923.06,1922.8,1922.97,1922.6399999999999,1923.2667375828064,1922.0132624171933
1647825540,1922.97,1923.04,1922.74,1923,1922.8,1923.2890807625222,1922.3109192374777
1647825600,1923,1923.2,1922.99,1923.19,1922.9699999999998,1923.2456809739876,1922.694319026012
1647825660,1923.19,1923.2,1922.98,1923.1,1923.0379999999998,1923.2270608324416,1922.848939167558
1647825720,1923.1,1923.7,1922.99,1923.5,1923.1519999999996,1923.5330301862273,1922.770969813772
1647825780,1923.5,1923.91,1923.47,1923.91,1923.3399999999997,1924.0010295019188,1922.6789704980806
1647825840,1923.91,1924.86,1923.91,1924.74,1923.6879999999996,1924.883016317822,1922.4929836821773
1647825900,1924.74,1924.92,1924.44,1924.55,1923.9599999999998,1925.196187688104,1922.7238123118957
1647825960,1924.55,1925,1924.3,1924.33,1924.2059999999997,1925.102624783717,1923.3093752162824
1647826020,1924.33,1924.58,1923.95,1924.58,1924.4219999999998,1924.9968599812298,1923.8471400187698
1647826080,1924.58,1924.75,1923.57,1924.01,1924.4419999999998,1924.9469197941557,1923.9370802058438
1647826140,1924.01,1924.5,1924,1924.43,1924.3799999999997,1924.7906580094743,1923.969341990525
1647826200,1924.43,1924.97,1924.43,1924.82,1924.4339999999997,1924.9713416034463,1923.8966583965532
1647826260,1924.82,1924.9,1924.59,1924.64,1924.4959999999996,1925.0424942833065,1923.9495057166928
1647826320,1924.64,1924.66,1924.2,1924.32,1924.4439999999995,1924.9980541538825,1923.8899458461165
1647826380,1924.32,1924.51,1924,1924.48,1924.5379999999998,1924.887262081035,1924.1887379189645
1647826440,1924.48,1924.86,1924.12,1924.73,1924.598,1924.95541292442,1924.24058707558
1647826500,1924.73,1925.24,1924.73,1925.15,1924.664,1925.2249420636053,1924.1030579363946
1647826560,1925.15,1925.31,1924.85,1924.88,1924.712,1925.297067514827,1924.126932485173
1647826620,1924.88,1924.91,1924.52,1924.79,1924.806,1925.2406216707207,1924.3713783292794
1647826680,1924.79,1925.97,1924.74,1925.93,1925.096,1925.9781428447134,1924.2138571552866
1647826740,1925.93,1926.67,1925.78,1926.54,1925.458,1926.8051985730867,1924.1108014269134
1647826800,1926.54,1927.01,1926.54,1926.96,1925.8200000000002,1927.5577226457037,1924.0822773542966
1647826860,1926.96,1927.38,1926.95,1927.3,1926.304,1928.0726424159889,1924.5353575840113
1647826920,1927.3,1927.52,1927.14,1927.42,1926.83,1927.9181176400073,1925.7418823599926
1647826980,1927.42,1927.75,1927.38,1927.68,1927.1799999999998,1927.9699367062212,1926.3900632937784
1647827040,1927.68,1928.3,1927.48,1927.75,1927.4219999999998,1927.9894363404858,1926.8545636595138
1647827100,1927.75,1927.94,1927.65,1927.78,1927.586,1927.9683296947258,1927.2036703052743
1647827160,1927.78,1927.85,1927.25,1927.39,1927.6039999999998,1927.9359277068982,1927.2720722931015
1647827220,1927.39,1928.01,1927.37,1927.91,1927.7019999999998,1928.047809198259,1927.3561908017405
1647827280,1927.91,1928.02,1927.44,1927.61,1927.6879999999996,1928.0418135121795,1927.3341864878198
