time,open,high,low,close,Plot,Plot,Plot,Plot,Plot,Volume,Volume MA
1646797500,1.09154,1.09159,1.0914,1.09146,1.090832755568115,1.0911395670496595,1.0913829628560903,1.0913872874938784,1.0913810851339125,319,391.75
1646797800,1.09146,1.09146,1.09068,1.0907,1.090830126744984,1.0911223291261434,1.0913208753237185,1.0912891035661814,1.0911540567559417,388,393.15
1646798100,1.0907,1.09076,1.09052,1.09072,1.0908279460173607,1.0911065515133533,1.0912662502942896,1.091207803056727,1.0910093711706277,644,406.95
1646798400,1.09072,1.09097,1.09072,1.09092,1.090829768868502,1.0910992357677316,1.0912347729948086,1.0911666883343374,1.0909795807804183,627,417.9
1646798700,1.09092,1.09099,1.09071,1.09077,1.0908285853265516,1.091086324561154,1.0911925209043716,1.0911100185722893,1.090909720520279,293,413.15
1646799000,1.09077,1.09093,1.09069,1.09087,1.090829405419095,1.0910778412450304,1.091163200822156,1.0910757302048193,1.0908964803468526,255,403.1
1646799300,1.09087,1.09096,1.09086,1.09093,1.0908313973909942,1.0910720435491468,1.0911420007474144,1.0910549116041308,1.0909076535645683,112,384.4
1646799600,1.09093,1.09109,1.09093,1.09106,1.090835924175331,1.0910715712531018,1.0911345461340132,1.0910556385178265,1.0909584357097122,288,376.25
1646799900,1.09106,1.0913599999999999,1.09093,1.09124,1.0908439256768094,1.0910781763019999,1.091144132849103,1.0910819758724226,1.0910522904731415,365,378.1
1646800200,1.09124,1.09148,1.09124,1.09145,1.0908559271485558,1.0910927576234901,1.09117193895373,1.0911345507477908,1.0911848603154277,317,369.8
1646800500,1.09145,1.09176,1.09143,1.09174,1.0908734335416537,1.091118139677471,1.0912235808670272,1.0912210434981064,1.0913699068769518,433,372.25
1646800800,1.09174,1.09181,1.0915,1.0917,1.0908898011942942,1.0911409577293347,1.0912668916972974,1.09128946585552,1.0914799379179678,355,371.3
1646801100,1.0917,1.09189,1.09164,1.09186,1.090909013051833,1.0911691554654392,1.0913208106339067,1.0913709707333028,1.0916066252786452,389,365.4
1646801400,1.09186,1.09189,1.09179,1.09186,1.0909278444765493,1.091196247407971,1.091369827849006,1.0914408320571167,1.0916910835190967,202,358.8
1646801700,1.09186,1.09191,1.09165,1.09169,1.0909429366651324,1.0912156102547172,1.0913989344081874,1.0914764274775286,1.0916907223460646,201,339.35
